Issue Number; Title; Github URL; Labels; State; Created At; Updated At; Reporter; Assignee
321; "[fix] TagMananger component added the same tag is disable"; https://github.com/edrlab/thorium-reader/pull/321; ""; closed; 06/19/2019; 06/19/2019; panaC; 
320; "Feature/findby tag"; https://github.com/edrlab/thorium-reader/pull/320; ""; closed; 06/19/2019; 06/19/2019; manuellagrand; 
319; "add a message when there is no publication"; https://github.com/edrlab/thorium-reader/pull/319; ""; closed; 06/18/2019; 06/19/2019; Scarsniik; 
318; "dialog close when click on escape"; https://github.com/edrlab/thorium-reader/pull/318; ""; closed; 06/18/2019; 06/19/2019; Scarsniik; 
317; "Inconsistency between package.json and package-lock.json 'name'"; https://github.com/edrlab/thorium-reader/issues/317; ""; closed; 06/18/2019; 07/16/2019; danielweck; 
316; "WIP: fix styles"; https://github.com/edrlab/thorium-reader/pull/316; ""; closed; 06/17/2019; 06/18/2019; Scarsniik; 
315; "WIP: NVDA accessibility"; https://github.com/edrlab/thorium-reader/pull/315; ""; closed; 06/17/2019; 06/18/2019; Scarsniik; 
314; "[doc] add process to start app in prod mode"; https://github.com/edrlab/thorium-reader/pull/314; ""; closed; 06/17/2019; 06/17/2019; panaC; 
313; "[fix #279] export button in publication menu"; https://github.com/edrlab/thorium-reader/pull/313; ""; closed; 06/16/2019; 06/18/2019; panaC; 
312; "[fix #308] persistent win position with reader tracking"; https://github.com/edrlab/thorium-reader/pull/312; ""; closed; 06/15/2019; 06/19/2019; panaC; 
311; "[fix] information component: async loading md + replacing static version in variable"; https://github.com/edrlab/thorium-reader/pull/311; ""; closed; 06/15/2019; 06/18/2019; panaC; 
310; "filter for .epub when adding a book into 'My Library' from local drive"; https://github.com/edrlab/thorium-reader/issues/310; ""; closed; 06/14/2019; 07/06/2019; mutterback; 
309; "change some label translation"; https://github.com/edrlab/thorium-reader/pull/309; ""; closed; 06/14/2019; 06/20/2019; manuellagrand; 
308; "Open reading view in full screen if library view is in full screen"; https://github.com/edrlab/thorium-reader/issues/308; ""; closed; 06/14/2019; 06/19/2019; llemeurfr; manuellagrand
307; "Windows - My Books window too wide"; https://github.com/edrlab/thorium-reader/issues/307; ""; closed; 06/14/2019; 08/20/2019; llemeurfr; Scarsniik
306; "Thorium icon - the app should get its personal icon"; https://github.com/edrlab/thorium-reader/issues/306; ""; closed; 06/14/2019; 07/05/2019; llemeurfr; Scarsniik
305; "NVDA issues "; https://github.com/edrlab/thorium-reader/issues/305; "accessibility,ui-critical"; closed; 06/14/2019; 07/22/2019; llemeurfr; danielweck
304; "keyboard navigation - close a modal using escape"; https://github.com/edrlab/thorium-reader/issues/304; ""; closed; 06/14/2019; 07/19/2019; llemeurfr; Scarsniik
303; "keyboard navigation - choosing a language"; https://github.com/edrlab/thorium-reader/issues/303; "accessibility,user-interface"; closed; 06/14/2019; 07/24/2019; llemeurfr; Scarsniik
302; "Tag added, My Books must reflect the new tag"; https://github.com/edrlab/thorium-reader/issues/302; ""; closed; 06/14/2019; 07/19/2019; llemeurfr; Scarsniik
301; "Book info partially hidden if the window is small "; https://github.com/edrlab/thorium-reader/issues/301; ""; closed; 06/14/2019; 08/08/2019; llemeurfr; Scarsniik
300; "Select all books with a given tag"; https://github.com/edrlab/thorium-reader/issues/300; "enhancement"; closed; 06/14/2019; 06/19/2019; llemeurfr; clebeaupin
299; "Process tags from OPDS feeds"; https://github.com/edrlab/thorium-reader/issues/299; "enhancement"; closed; 06/14/2019; 10/03/2019; llemeurfr; panaC
298; "Allow searching by author"; https://github.com/edrlab/thorium-reader/issues/298; "enhancement,in pending"; closed; 06/14/2019; 09/30/2021; llemeurfr; panaC
297; "OPDS Catalog, list view, bad layout for contextual actions"; https://github.com/edrlab/thorium-reader/issues/297; ""; closed; 06/14/2019; 08/08/2019; llemeurfr; Scarsniik
296; "OPDS feed, implement search"; https://github.com/edrlab/thorium-reader/issues/296; "feature"; closed; 06/14/2019; 08/12/2019; llemeurfr; Scarsniik
295; "Themes: the whole reading window should be skined"; https://github.com/edrlab/thorium-reader/issues/295; "enhancement,css"; closed; 06/14/2019; 10/04/2019; llemeurfr; Scarsniik
294; "On Windows, the main window can become blank after a windows resize or after some random time"; https://github.com/edrlab/thorium-reader/issues/294; ""; closed; 06/14/2019; 08/08/2019; llemeurfr; 
293; "Top system menu, change the labels"; https://github.com/edrlab/thorium-reader/issues/293; ""; closed; 06/14/2019; 07/19/2019; llemeurfr; Scarsniik
292; "Information button is not functional the first time you read a book"; https://github.com/edrlab/thorium-reader/issues/292; ""; closed; 06/14/2019; 07/31/2019; llemeurfr; panaC
291; "book menu label fixed & label capitalized"; https://github.com/edrlab/thorium-reader/pull/291; ""; closed; 06/14/2019; 06/14/2019; manuellagrand; 
290; "EPUB kusamakura-japanese-vertical-writing.epub not displayed"; https://github.com/edrlab/thorium-reader/issues/290; ""; closed; 06/14/2019; 07/03/2019; llemeurfr; danielweck
289; "Download from OPDS, lacking notification when achieved"; https://github.com/edrlab/thorium-reader/issues/289; ""; closed; 06/14/2019; 08/08/2019; llemeurfr; Scarsniik
288; "fix the highlight issue in the reader"; https://github.com/edrlab/thorium-reader/pull/288; ""; closed; 06/14/2019; 06/19/2019; manuellagrand; 
287; "OPDS feeds, bad display for the different feeds"; https://github.com/edrlab/thorium-reader/issues/287; ""; closed; 06/14/2019; 08/08/2019; llemeurfr; Scarsniik
286; "Improper label translations"; https://github.com/edrlab/thorium-reader/issues/286; ""; closed; 06/14/2019; 07/05/2019; llemeurfr; manuellagrand
285; "Book information, crop the text if too long "; https://github.com/edrlab/thorium-reader/issues/285; ""; closed; 06/14/2019; 08/08/2019; llemeurfr; Scarsniik
283; "Reading view, issue with the highlight of panel icons "; https://github.com/edrlab/thorium-reader/issues/283; ""; closed; 06/14/2019; 08/08/2019; llemeurfr; manuellagrand
282; "change message when there is no tag"; https://github.com/edrlab/thorium-reader/pull/282; ""; closed; 06/13/2019; 06/20/2019; manuellagrand; 
281; "After install, the app must be localized in English"; https://github.com/edrlab/thorium-reader/issues/281; ""; closed; 06/13/2019; 07/03/2019; llemeurfr; panaC
280; "Feature/hide opds search"; https://github.com/edrlab/thorium-reader/pull/280; ""; closed; 06/13/2019; 06/19/2019; manuellagrand; 
279; "Export a publication"; https://github.com/edrlab/thorium-reader/issues/279; "feature"; closed; 06/12/2019; 06/18/2019; manuellagrand; Scarsniik
278; "On first use, show a simplified screen"; https://github.com/edrlab/thorium-reader/issues/278; ""; closed; 06/12/2019; 08/08/2019; llemeurfr; Scarsniik
277; "change build config for windows store"; https://github.com/edrlab/thorium-reader/pull/277; ""; closed; 06/11/2019; 06/11/2019; Scarsniik; 
276; "fix opds header"; https://github.com/edrlab/thorium-reader/pull/276; ""; closed; 06/11/2019; 07/05/2019; manuellagrand; 
275; "Fix keyboard navigation"; https://github.com/edrlab/thorium-reader/pull/275; ""; closed; 06/11/2019; 06/11/2019; Scarsniik; 
274; "Proposing OPDS feeds to users, ready to add to 'Catalogs'"; https://github.com/edrlab/thorium-reader/issues/274; "in pending,opds"; closed; 06/07/2019; 10/15/2021; kevinmainairungu; panaC
273; "redirect an empty search to the all books page"; https://github.com/edrlab/thorium-reader/pull/273; ""; closed; 06/05/2019; 06/11/2019; manuellagrand; 
272; "Feature/all books rendered"; https://github.com/edrlab/thorium-reader/pull/272; ""; closed; 06/03/2019; 06/11/2019; manuellagrand; 
271; "Reading window behavior"; https://github.com/edrlab/thorium-reader/issues/271; "question"; closed; 05/29/2019; 09/02/2021; manuellagrand; 
270; "Feature/opds header"; https://github.com/edrlab/thorium-reader/pull/270; ""; closed; 05/29/2019; 06/11/2019; manuellagrand; 
269; "add aria-label translation"; https://github.com/edrlab/thorium-reader/pull/269; ""; closed; 05/28/2019; 06/11/2019; manuellagrand; 
268; "fix skip link, input file and add opds dialog"; https://github.com/edrlab/thorium-reader/pull/268; ""; closed; 05/28/2019; 05/28/2019; Scarsniik; 
267; "make languages clickable in settings menu"; https://github.com/edrlab/thorium-reader/pull/267; ""; closed; 05/28/2019; 05/28/2019; manuellagrand; 
266; "change settings order of the book reader"; https://github.com/edrlab/thorium-reader/pull/266; ""; closed; 05/27/2019; 05/28/2019; manuellagrand; 
265; "Feature/reader settings order"; https://github.com/edrlab/thorium-reader/pull/265; ""; closed; 05/27/2019; 05/27/2019; manuellagrand; 
264; "Accessibility"; https://github.com/edrlab/thorium-reader/pull/264; ""; closed; 05/21/2019; 05/27/2019; Scarsniik; 
263; "Feature/start app language"; https://github.com/edrlab/thorium-reader/pull/263; ""; closed; 05/20/2019; 05/28/2019; manuellagrand; 
262; "Feature/change app name"; https://github.com/edrlab/thorium-reader/pull/262; ""; closed; 05/17/2019; 05/27/2019; manuellagrand; 
261; "Microsoft Store, signed AppX via electron-builder"; https://github.com/edrlab/thorium-reader/issues/261; ""; closed; 05/15/2019; 08/15/2019; danielweck; 
260; "Feature/search button"; https://github.com/edrlab/thorium-reader/pull/260; ""; closed; 05/13/2019; 05/22/2019; manuellagrand; 
259; "width reduction of the searchbar & import books button resized"; https://github.com/edrlab/thorium-reader/pull/259; ""; closed; 05/13/2019; 05/27/2019; manuellagrand; 
258; "Rename app name to Thorium"; https://github.com/edrlab/thorium-reader/issues/258; ""; closed; 05/13/2019; 05/28/2019; llemeurfr; manuellagrand
257; "Closing  the app should close detached windows"; https://github.com/edrlab/thorium-reader/issues/257; ""; closed; 05/13/2019; 07/05/2019; manuellagrand; Scarsniik
256; "Feature/tag gridlayout"; https://github.com/edrlab/thorium-reader/pull/256; ""; closed; 05/07/2019; 05/23/2019; manuellagrand; 
255; "Feature/translate"; https://github.com/edrlab/thorium-reader/pull/255; ""; closed; 05/06/2019; 05/13/2019; manuellagrand; 
254; "Feature/headers button alignement"; https://github.com/edrlab/thorium-reader/pull/254; ""; closed; 05/06/2019; 05/27/2019; manuellagrand; 
253; "add translations in reader settings"; https://github.com/edrlab/thorium-reader/pull/253; ""; closed; 04/30/2019; 05/13/2019; manuellagrand; 
252; "change thème language"; https://github.com/edrlab/thorium-reader/pull/252; ""; closed; 04/30/2019; 05/13/2019; manuellagrand; 
251; "hide reading button with a loud voice"; https://github.com/edrlab/thorium-reader/pull/251; ""; closed; 04/30/2019; 05/13/2019; manuellagrand; 
250; "Hide options search in book and go to the page"; https://github.com/edrlab/thorium-reader/pull/250; ""; closed; 04/30/2019; 05/13/2019; manuellagrand; 
249; "change Reader settings order with mark page in first position"; https://github.com/edrlab/thorium-reader/pull/249; ""; closed; 04/30/2019; 05/27/2019; manuellagrand; 
248; "alignment of the books cover by the bottom"; https://github.com/edrlab/thorium-reader/pull/248; ""; closed; 04/30/2019; 05/13/2019; manuellagrand; 
247; "Feature/remove manage tags"; https://github.com/edrlab/thorium-reader/pull/247; ""; closed; 04/30/2019; 05/27/2019; manuellagrand; 
246; "new dialogs + better menu in reader + fix carousel"; https://github.com/edrlab/thorium-reader/pull/246; ""; closed; 04/29/2019; 05/21/2019; Scarsniik; 
245; "Support buy/borrow/subscribe relations in OPDS feeds"; https://github.com/edrlab/thorium-reader/issues/245; "enhancement"; closed; 04/28/2019; 10/10/2019; llemeurfr; 
244; "Change getAllTags request"; https://github.com/edrlab/thorium-reader/issues/244; ""; closed; 04/24/2019; 06/24/2019; manuellagrand; 
243; "Tags: new tags must appear in the home screen when added to a book "; https://github.com/edrlab/thorium-reader/issues/243; ""; closed; 04/24/2019; 05/28/2019; llemeurfr; manuellagrand
242; "change dialogs design + add icon"; https://github.com/edrlab/thorium-reader/pull/242; ""; closed; 04/24/2019; 04/24/2019; Scarsniik; 
241; "Feature/troncate title"; https://github.com/edrlab/thorium-reader/pull/241; ""; closed; 04/17/2019; 04/23/2019; manuellagrand; 
240; "Feature/position explore import"; https://github.com/edrlab/thorium-reader/pull/240; ""; closed; 04/17/2019; 04/23/2019; manuellagrand; 
239; "Position of 'Explore All' and 'Import'"; https://github.com/edrlab/thorium-reader/issues/239; ""; closed; 04/17/2019; 05/27/2019; llemeurfr; manuellagrand
238; "Align book cover on the bottom"; https://github.com/edrlab/thorium-reader/issues/238; ""; closed; 04/17/2019; 05/17/2019; llemeurfr; llemeurfr
237; "Truncate very long titles"; https://github.com/edrlab/thorium-reader/issues/237; ""; closed; 04/17/2019; 04/30/2019; llemeurfr; manuellagrand
236; "Feature/change last addition"; https://github.com/edrlab/thorium-reader/pull/236; ""; closed; 04/17/2019; 04/23/2019; manuellagrand; 
235; "Feature/grid view tag show"; https://github.com/edrlab/thorium-reader/pull/235; ""; closed; 04/17/2019; 04/23/2019; manuellagrand; 
234; "Version bumps for r2-xxx-packages, now compatible with Electron 3 and 4"; https://github.com/edrlab/thorium-reader/pull/234; ""; closed; 04/16/2019; 07/03/2019; danielweck; 
233; "Feature/tag gridlayout"; https://github.com/edrlab/thorium-reader/pull/233; ""; closed; 04/16/2019; 04/24/2019; manuellagrand; 
232; "[Snyk] Fix for 1 vulnerable dependency"; https://github.com/edrlab/thorium-reader/pull/232; ""; closed; 04/08/2019; 07/05/2019; snyk-bot; 
231; "WIP: opds case background"; https://github.com/edrlab/thorium-reader/pull/231; ""; closed; 04/04/2019; 04/18/2019; Scarsniik; 
230; "LCP LSD device name is currently `readium-desktop`, will need to be updated to Thorium's own human-readable identifier"; https://github.com/edrlab/thorium-reader/issues/230; ""; closed; 04/03/2019; 07/16/2019; danielweck; 
229; "Add iso 639 support, fix export button bug and some style fixes"; https://github.com/edrlab/thorium-reader/pull/229; ""; closed; 04/02/2019; 04/02/2019; Scarsniik; 
228; "Suppress the tab 'manage my tags'"; https://github.com/edrlab/thorium-reader/issues/228; ""; closed; 04/01/2019; 05/14/2019; llemeurfr; manuellagrand
227; "change button renderer"; https://github.com/edrlab/thorium-reader/pull/227; ""; closed; 03/26/2019; 05/27/2019; manuellagrand; 
226; "Feature/all books design"; https://github.com/edrlab/thorium-reader/pull/226; ""; closed; 03/25/2019; 03/26/2019; manuellagrand; 
225; "Feature/add license"; https://github.com/edrlab/thorium-reader/pull/225; ""; closed; 03/25/2019; 03/31/2019; manuellagrand; 
